source_id,source_name,module_id,module_url,grade,subject,subdomain,module_slug,has_data_xml,has_data_np_xml,page_count,js_asset_count,exercise_asset_count,html_asset_count,data_type,language_type,module_title_en,module_title_ne,discovered_at,last_seen_at,status,notes
EPAATH_grade5__science__heat,OLE Nepal E-Paath,grade5/science/heat,https://epaath.olenepal.org/activity/grade5/science/heat/,5,science,science,heat,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__hum_act_and_env,OLE Nepal E-Paath,grade5/science/hum_act_and_env,https://epaath.olenepal.org/activity/grade5/science/hum_act_and_env/,5,science,science,hum_act_and_env,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__information_and_communication,OLE Nepal E-Paath,grade5/science/information_and_communication,https://epaath.olenepal.org/activity/grade5/science/information_and_communication/,5,science,science,information_and_communication,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__life_cycle_of_butterfly,OLE Nepal E-Paath,grade5/science/life_cycle_of_butterfly,https://epaath.olenepal.org/activity/grade5/science/life_cycle_of_butterfly/,5,science,science,life_cycle_of_butterfly,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__life_prc_plant,OLE Nepal E-Paath,grade5/science/life_prc_plant,https://epaath.olenepal.org/activity/grade5/science/life_prc_plant/,5,science,science,life_prc_plant,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__life_prc_plant_new,OLE Nepal E-Paath,grade5/science/life_prc_plant_new,https://epaath.olenepal.org/activity/grade5/science/life_prc_plant_new/,5,science,science,life_prc_plant_new,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__light_new_grade5,OLE Nepal E-Paath,grade5/science/light_new_grade5,https://epaath.olenepal.org/activity/grade5/science/light_new_grade5/,5,science,science,light_new_grade5,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__menstruation,OLE Nepal E-Paath,grade5/science/menstruation,https://epaath.olenepal.org/activity/grade5/science/menstruation/,5,science,science,menstruation,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__mixture,OLE Nepal E-Paath,grade5/science/mixture,https://epaath.olenepal.org/activity/grade5/science/mixture/,5,science,science,mixture,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__mo_di,OLE Nepal E-Paath,grade5/science/mo_di,https://epaath.olenepal.org/activity/grade5/science/mo_di/,5,science,science,mo_di,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:12Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__mo_di_new,OLE Nepal E-Paath,grade5/science/mo_di_new,https://epaath.olenepal.org/activity/grade5/science/mo_di_new/,5,science,science,mo_di_new,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__parts_of_a_flower,OLE Nepal E-Paath,grade5/science/parts_of_a_flower,https://epaath.olenepal.org/activity/grade5/science/parts_of_a_flower/,5,science,science,parts_of_a_flower,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__parts_of_a_plant,OLE Nepal E-Paath,grade5/science/parts_of_a_plant,https://epaath.olenepal.org/activity/grade5/science/parts_of_a_plant/,5,science,science,parts_of_a_plant,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__parts_of_a_plant_new,OLE Nepal E-Paath,grade5/science/parts_of_a_plant_new,https://epaath.olenepal.org/activity/grade5/science/parts_of_a_plant_new/,5,science,science,parts_of_a_plant_new,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__personal_hygiene,OLE Nepal E-Paath,grade5/science/personal_hygiene,https://epaath.olenepal.org/activity/grade5/science/personal_hygiene/,5,science,science,personal_hygiene,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__sci_light_01,OLE Nepal E-Paath,grade5/science/sci_light_01,https://epaath.olenepal.org/activity/grade5/science/sci_light_01/,5,science,science,sci_light_01,1,1,34,1,1,34,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__sci_measurement_01,OLE Nepal E-Paath,grade5/science/sci_measurement_01,https://epaath.olenepal.org/activity/grade5/science/sci_measurement_01/,5,science,science,sci_measurement_01,1,1,14,1,1,14,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade5__science__weather,OLE Nepal E-Paath,grade5/science/weather,https://epaath.olenepal.org/activity/grade5/science/weather/,5,science,science,weather,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:53Z,discovered,
EPAATH_grade6__english__at_the_airport,OLE Nepal E-Paath,grade6/english/at_the_airport,https://epaath.olenepal.org/activity/grade6/english/at_the_airport/,6,english,english_language,at_the_airport,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__desc_people,OLE Nepal E-Paath,grade6/english/desc_people,https://epaath.olenepal.org/activity/grade6/english/desc_people/,6,english,english_language,desc_people,1,1,9,1,1,9,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__expressing_obligations,OLE Nepal E-Paath,grade6/english/expressing_obligations,https://epaath.olenepal.org/activity/grade6/english/expressing_obligations/,6,english,english_language,expressing_obligations,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__filling_forms,OLE Nepal E-Paath,grade6/english/filling_forms,https://epaath.olenepal.org/activity/grade6/english/filling_forms/,6,english,english_language,filling_forms,1,0,6,1,1,7,monolingual_module,en,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__following_instructions,OLE Nepal E-Paath,grade6/english/following_instructions,https://epaath.olenepal.org/activity/grade6/english/following_instructions/,6,english,english_language,following_instructions,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__greetings,OLE Nepal E-Paath,grade6/english/greetings,https://epaath.olenepal.org/activity/grade6/english/greetings/,6,english,english_language,greetings,1,1,7,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__identifying_people_objects,OLE Nepal E-Paath,grade6/english/identifying_people_objects,https://epaath.olenepal.org/activity/grade6/english/identifying_people_objects/,6,english,english_language,identifying_people_objects,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__making_inferences,OLE Nepal E-Paath,grade6/english/making_inferences,https://epaath.olenepal.org/activity/grade6/english/making_inferences/,6,english,english_language,making_inferences,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__malala_biography,OLE Nepal E-Paath,grade6/english/malala_biography,https://epaath.olenepal.org/activity/grade6/english/malala_biography/,6,english,english_language,malala_biography,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:13Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__narmada,OLE Nepal E-Paath,grade6/english/narmada,https://epaath.olenepal.org/activity/grade6/english/narmada/,6,english,english_language,narmada,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__reading_letters_emails,OLE Nepal E-Paath,grade6/english/reading_letters_emails,https://epaath.olenepal.org/activity/grade6/english/reading_letters_emails/,6,english,english_language,reading_letters_emails,1,0,1,1,1,2,monolingual_module,en,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__reading_notices,OLE Nepal E-Paath,grade6/english/reading_notices,https://epaath.olenepal.org/activity/grade6/english/reading_notices/,6,english,english_language,reading_notices,1,0,4,1,1,4,monolingual_module,en,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__request_response_new,OLE Nepal E-Paath,grade6/english/request_response_new,https://epaath.olenepal.org/activity/grade6/english/request_response_new/,6,english,english_language,request_response_new,1,0,2,1,1,3,monolingual_module,en,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__superlatives,OLE Nepal E-Paath,grade6/english/superlatives,https://epaath.olenepal.org/activity/grade6/english/superlatives/,6,english,english_language,superlatives,1,1,5,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__the_will2,OLE Nepal E-Paath,grade6/english/the_will2,https://epaath.olenepal.org/activity/grade6/english/the_will2/,6,english,english_language,the_will2,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__english__what_if,OLE Nepal E-Paath,grade6/english/what_if,https://epaath.olenepal.org/activity/grade6/english/what_if/,6,english,english_language,what_if,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__coordinates,OLE Nepal E-Paath,grade6/math/coordinates,https://epaath.olenepal.org/activity/grade6/math/coordinates/,6,math,mathematics,coordinates,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__inequalities_new,OLE Nepal E-Paath,grade6/math/inequalities_new,https://epaath.olenepal.org/activity/grade6/math/inequalities_new/,6,math,mathematics,inequalities_new,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__inequality,OLE Nepal E-Paath,grade6/math/inequality,https://epaath.olenepal.org/activity/grade6/math/inequality/,6,math,mathematics,inequality,1,1,9,1,1,9,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__lines,OLE Nepal E-Paath,grade6/math/lines,https://epaath.olenepal.org/activity/grade6/math/lines/,6,math,mathematics,lines,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__math_exponents_new,OLE Nepal E-Paath,grade6/math/math_exponents_new,https://epaath.olenepal.org/activity/grade6/math/math_exponents_new/,6,math,mathematics,math_exponents_new,1,1,0,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__numbersystem,OLE Nepal E-Paath,grade6/math/numbersystem,https://epaath.olenepal.org/activity/grade6/math/numbersystem/,6,math,mathematics,numbersystem,1,1,10,1,1,10,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__perimeter_area,OLE Nepal E-Paath,grade6/math/perimeter_area,https://epaath.olenepal.org/activity/grade6/math/perimeter_area/,6,math,mathematics,perimeter_area,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__prime_factorization,OLE Nepal E-Paath,grade6/math/prime_factorization,https://epaath.olenepal.org/activity/grade6/math/prime_factorization/,6,math,mathematics,prime_factorization,1,1,9,1,1,9,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__profit_and_loss,OLE Nepal E-Paath,grade6/math/profit_and_loss,https://epaath.olenepal.org/activity/grade6/math/profit_and_loss/,6,math,mathematics,profit_and_loss,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__properties_of_inequality,OLE Nepal E-Paath,grade6/math/properties_of_inequality,https://epaath.olenepal.org/activity/grade6/math/properties_of_inequality/,6,math,mathematics,properties_of_inequality,1,1,7,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__set,OLE Nepal E-Paath,grade6/math/set,https://epaath.olenepal.org/activity/grade6/math/set/,6,math,mathematics,set,1,1,8,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:38:14Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__sets_new,OLE Nepal E-Paath,grade6/math/sets_new,https://epaath.olenepal.org/activity/grade6/math/sets_new/,6,math,mathematics,sets_new,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__simple_interest,OLE Nepal E-Paath,grade6/math/simple_interest,https://epaath.olenepal.org/activity/grade6/math/simple_interest/,6,math,mathematics,simple_interest,1,1,8,1,1,9,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__simpleinterest1,OLE Nepal E-Paath,grade6/math/simpleinterest1,https://epaath.olenepal.org/activity/grade6/math/simpleinterest1/,6,math,mathematics,simpleinterest1,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:54Z,discovered,
EPAATH_grade6__math__symmetry,OLE Nepal E-Paath,grade6/math/symmetry,https://epaath.olenepal.org/activity/grade6/math/symmetry/,6,math,mathematics,symmetry,1,1,8,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__math__triangle_quadrilateral_and_polygon,OLE Nepal E-Paath,grade6/math/triangle_quadrilateral_and_polygon,https://epaath.olenepal.org/activity/grade6/math/triangle_quadrilateral_and_polygon/,6,math,mathematics,triangle_quadrilateral_and_polygon,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__math__unitary_method,OLE Nepal E-Paath,grade6/math/unitary_method,https://epaath.olenepal.org/activity/grade6/math/unitary_method/,6,math,mathematics,unitary_method,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__cell,OLE Nepal E-Paath,grade6/science/cell,https://epaath.olenepal.org/activity/grade6/science/cell/,6,science,science,cell,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__circuit_symbols_new,OLE Nepal E-Paath,grade6/science/circuit_symbols_new,https://epaath.olenepal.org/activity/grade6/science/circuit_symbols_new/,6,science,science,circuit_symbols_new,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__electricity2,OLE Nepal E-Paath,grade6/science/electricity2,https://epaath.olenepal.org/activity/grade6/science/electricity2/,6,science,science,electricity2,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__electricity_conductivity,OLE Nepal E-Paath,grade6/science/electricity_conductivity,https://epaath.olenepal.org/activity/grade6/science/electricity_conductivity/,6,science,science,electricity_conductivity,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__electricity_sources,OLE Nepal E-Paath,grade6/science/electricity_sources,https://epaath.olenepal.org/activity/grade6/science/electricity_sources/,6,science,science,electricity_sources,1,1,9,1,1,9,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__force_and_motion_3,OLE Nepal E-Paath,grade6/science/force_and_motion_3,https://epaath.olenepal.org/activity/grade6/science/force_and_motion_3/,6,science,science,force_and_motion_3,1,1,12,1,1,12,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__force_and_motion_new,OLE Nepal E-Paath,grade6/science/force_and_motion_new,https://epaath.olenepal.org/activity/grade6/science/force_and_motion_new/,6,science,science,force_and_motion_new,1,1,12,1,1,12,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__heat,OLE Nepal E-Paath,grade6/science/heat,https://epaath.olenepal.org/activity/grade6/science/heat/,6,science,science,heat,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__heat_part_2,OLE Nepal E-Paath,grade6/science/heat_part_2,https://epaath.olenepal.org/activity/grade6/science/heat_part_2/,6,science,science,heat_part_2,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__lemon,OLE Nepal E-Paath,grade6/science/lemon,https://epaath.olenepal.org/activity/grade6/science/lemon/,6,science,science,lemon,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__light,OLE Nepal E-Paath,grade6/science/light,https://epaath.olenepal.org/activity/grade6/science/light/,6,science,science,light,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__magnet,OLE Nepal E-Paath,grade6/science/magnet,https://epaath.olenepal.org/activity/grade6/science/magnet/,6,science,science,magnet,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__makeyourownbattery,OLE Nepal E-Paath,grade6/science/makeyourownbattery,https://epaath.olenepal.org/activity/grade6/science/makeyourownbattery/,6,science,science,makeyourownbattery,1,1,2,1,0,2,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__measurement,OLE Nepal E-Paath,grade6/science/measurement,https://epaath.olenepal.org/activity/grade6/science/measurement/,6,science,science,measurement,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:15Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__mixture,OLE Nepal E-Paath,grade6/science/mixture,https://epaath.olenepal.org/activity/grade6/science/mixture/,6,science,science,mixture,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:16Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__sci_chemicals_01,OLE Nepal E-Paath,grade6/science/sci_chemicals_01,https://epaath.olenepal.org/activity/grade6/science/sci_chemicals_01/,6,science,science,sci_chemicals_01,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:16Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__sci_earth_universe_01,OLE Nepal E-Paath,grade6/science/sci_earth_universe_01,https://epaath.olenepal.org/activity/grade6/science/sci_earth_universe_01/,6,science,science,sci_earth_universe_01,1,1,14,1,1,14,bilingual_module,en-ne,,,2026-05-19T04:38:16Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__sci_metal_non_metal,OLE Nepal E-Paath,grade6/science/sci_metal_non_metal,https://epaath.olenepal.org/activity/grade6/science/sci_metal_non_metal/,6,science,science,sci_metal_non_metal,1,1,13,1,1,15,bilingual_module,en-ne,,,2026-05-19T04:38:16Z,2026-05-19T04:56:55Z,discovered,
EPAATH_grade6__science__sci_mixture_01,OLE Nepal E-Paath,grade6/science/sci_mixture_01,https://epaath.olenepal.org/activity/grade6/science/sci_mixture_01/,6,science,science,sci_mixture_01,1,1,10,1,0,14,bilingual_module,en-ne,,,2026-05-19T04:38:16Z,2026-05-19T04:56:55Z,discovered,
